timestamp,class1,class2,class3,score1,score2,score3
0.0,Silence,Speech,Music,1.0,5.136563e-09,7.535047e-16
0.48,Silence,Speech,Music,1.0,2.5584933e-08,7.5668156e-13
0.96,Silence,Speech,Music,1.0,7.3177624e-08,2.0035255e-11
1.44,Silence,Speech,Music,1.0,2.9009891e-08,5.682593e-15
1.92,Silence,Speech,Music,1.0,6.8915206e-08,1.4778971e-13
2.4,Silence,Speech,Music,1.0,1.2336361e-09,2.0031571e-16
2.88,Silence,Speech,Music,1.0,2.1333133e-09,1.9456275e-15
3.36,Silence,Speech,Music,1.0,1.9347805e-08,3.6442546e-15
3.84,Silence,Speech,Music,1.0,1.2923982e-09,1.3383731e-14
4.32,Silence,Speech,Music,1.0,6.4380625e-09,3.426369e-14
4.8,Silence,Speech,Music,1.0,3.046509e-07,1.8895285e-12
5.279999999999999,Silence,Speech,Music,1.0,1.2011192e-06,2.328273e-08
5.76,Silence,Speech,Music,1.0,2.1660405e-09,1.9062407e-13
6.24,Silence,Speech,Music,1.0,3.2144365e-07,7.789796e-11
6.72,Silence,Speech,Music,1.0,4.9843996e-09,3.0137227e-15
7.199999999999999,Silence,Speech,Music,1.0,1.1458499e-07,5.065625e-13
7.68,Silence,Speech,Music,1.0,2.2097952e-08,1.0818778e-13
8.16,Silence,Speech,Music,1.0,7.64154e-09,1.377796e-13
8.64,Silence,Speech,Music,1.0,3.487893e-08,8.487643e-14
9.12,Silence,Speech,Music,1.0,2.410035e-10,6.810198e-18
9.6,Silence,Speech,Music,1.0,5.659363e-10,6.45461e-17
10.08,Silence,Speech,Music,1.0,9.785748e-07,2.4409541e-08
10.559999999999999,Silence,Speech,Music,1.0,2.2931626e-10,5.355721e-15
11.04,Silence,Speech,Music,1.0,8.110357e-07,1.5808484e-12
11.52,Silence,Speech,Music,1.0,7.6038575e-08,2.0830971e-12
12.0,Silence,Speech,Music,1.0,7.582998e-09,3.0702454e-15
12.48,Silence,Speech,Music,1.0,6.842235e-08,2.6859049e-12
12.959999999999999,Silence,Speech,Music,1.0,2.5313883e-08,2.4521403e-15
13.44,Silence,Speech,Music,1.0,2.9567662e-09,5.1871967e-17
13.92,Silence,Speech,Music,1.0,2.6781601e-08,6.0563126e-16
14.399999999999999,Silence,Speech,Music,1.0,9.511283e-09,2.9874048e-17
14.879999999999999,Silence,Speech,Music,1.0,8.6395694e-08,1.11006954e-13
15.36,Silence,Speech,Music,1.0,8.711059e-06,7.541719e-07
15.84,Silence,Speech,Music,1.0,2.6910214e-09,1.335007e-15
16.32,Silence,Speech,Music,1.0,1.3550992e-08,3.138503e-14
16.8,Silence,Speech,Music,1.0,5.8316594e-08,1.9707456e-14
17.28,Silence,Speech,Music,1.0,1.7314925e-09,9.911473e-16
17.759999999999998,Silence,Speech,Music,1.0,1.9608494e-08,6.987543e-13
18.24,Silence,Speech,Music,1.0,1.1354826e-08,5.5747897e-14
18.72,Silence,Speech,Music,1.0,2.1311791e-08,1.61782e-14
19.2,Silence,Speech,Music,1.0,7.9566826e-07,2.4361995e-09
19.68,Silence,Speech,Music,1.0,9.2895674e-10,1.8099712e-12
20.16,Silence,Speech,Music,1.0,2.7990643e-08,7.34661e-13
20.64,Silence,Speech,Music,1.0,4.3036717e-08,3.409031e-13
21.119999999999997,Silence,Speech,Music,1.0,1.308975e-09,1.1947078e-16
21.599999999999998,Silence,Speech,Music,1.0,1.5207572e-08,2.863323e-15
22.08,Silence,Speech,Music,1.0,6.880577e-09,1.0243072e-13
22.56,Silence,Speech,Music,1.0,3.632221e-08,4.728459e-13
23.04,Silence,Music,Speech,1.0,1.3576961e-07,1.2843576e-07
23.52,Silence,Speech,Music,1.0,4.5149755e-09,4.5474858e-14
24.0,Silence,Speech,Music,1.0,1.0974037e-07,5.421058e-14
24.48,Silence,Speech,Music,1.0,8.703242e-09,1.3765949e-14
24.96,Silence,Speech,Music,1.0,8.984201e-10,9.009635e-17
25.439999999999998,Silence,Speech,Music,1.0,3.1959473e-09,8.231901e-15
25.919999999999998,Silence,Speech,Music,1.0,1.8635482e-07,1.0747242e-10
26.4,Silence,Speech,Music,1.0,1.9884373e-08,6.080768e-13
26.88,Silence,Speech,Music,1.0,4.6186457e-08,2.6470445e-08
27.36,Silence,Speech,Music,1.0,1.07315664e-07,2.807101e-11
27.84,Silence,Speech,Music,1.0,2.475023e-08,1.0455702e-13
28.32,Silence,Speech,Music,1.0,4.2408934e-09,1.240373e-15
28.799999999999997,Silence,Speech,Music,1.0,3.4206363e-10,8.3257826e-17
29.279999999999998,Silence,Speech,Music,1.0,9.584693e-09,1.7103488e-15
29.759999999999998,Silence,Speech,Music,1.0,1.0324735e-08,5.646459e-13
30.24,Silence,Speech,Music,1.0,1.3014934e-10,2.8329427e-17
30.72,Silence,Speech,Music,1.0,1.9502416e-08,6.053654e-13
31.2,Silence,Speech,Music,1.0,5.309949e-07,2.3012664e-08
31.68,Silence,Speech,Music,1.0,5.145695e-08,9.1270036e-14
32.16,Silence,Speech,Music,1.0,1.2149812e-08,3.4808707e-14
32.64,Silence,Speech,Music,1.0,4.4110844e-09,2.4467383e-16
33.12,Silence,Speech,Music,1.0,7.589249e-09,1.2741496e-15
33.6,Silence,Speech,Music,1.0,4.2518128e-08,6.6330805e-14
34.08,Silence,Speech,Music,1.0,8.098014e-09,2.2518763e-15
34.56,Silence,Speech,Music,1.0,4.1338307e-08,3.4467014e-14
35.04,Silence,Speech,Music,1.0,1.0042904e-09,1.3816631e-15
35.519999999999996,Silence,Speech,Music,1.0,1.9328146e-08,1.5165668e-14
36.0,Silence,Speech,Music,1.0,6.2544046e-08,4.2383347e-14
36.48,Silence,Speech,Music,1.0,3.754021e-09,1.1724367e-15
36.96,Silence,Speech,Music,1.0,7.1961054e-10,1.3369634e-16
37.44,Silence,Speech,Music,1.0,1.170339e-07,6.568652e-12
37.92,Silence,Speech,Music,1.0,1.0657781e-08,3.375285e-16
38.4,Silence,Speech,Music,1.0,1.06594726e-07,1.0860925e-11
38.879999999999995,Silence,Speech,Music,1.0,5.3074785e-07,6.721749e-10
39.36,Silence,Speech,Music,1.0,4.5862397e-10,4.8949045e-17
39.839999999999996,Silence,Speech,Music,1.0,1.9348802e-08,2.1917847e-14
40.32,Silence,Speech,Music,1.0,3.7651667e-08,9.711499e-13
40.8,Silence,Speech,Music,1.0,1.1003926e-11,5.288531e-19
